
> escuela-global-frontend@0.1.0 dev
> next dev

▲ Next.js 16.2.6 (Turbopack)
- Local:         http://localhost:3000
- Network:       http://192.168.1.20:3000
- Environments: .env.local
✓ Ready in 1527ms

        at <unknown> (Error: connect ECONNREFUSED ::1:4000) {
      errno: -4078,
      code: 'ECONNREFUSED',
      syscall: 'connect',
      address: '::1',
      port: 4000
    },
    Error: connect ECONNREFUSED 127.0.0.1:4000
        at <unknown> (Error: connect ECONNREFUSED 127.0.0.1:4000) {
      errno: -4078,
      code: 'ECONNREFUSED',
      syscall: 'connect',
      address: '127.0.0.1',
      port: 4000
    }
  ]
}
AggregateError: 
    at ignore-listed frames {
  code: 'ECONNREFUSED',
  [errors]: [
    Error: connect ECONNREFUSED ::1:4000
        at <unknown> (Error: connect ECONNREFUSED ::1:4000) {
      errno: -4078,
      code: 'ECONNREFUSED',
      syscall: 'connect',
      address: '::1',
      port: 4000
    },
    Error: connect ECONNREFUSED 127.0.0.1:4000
        at <unknown> (Error: connect ECONNREFUSED 127.0.0.1:4000) {
      errno: -4078,
      code: 'ECONNREFUSED',
      syscall: 'connect',
      address: '127.0.0.1',
      port: 4000
    }
  ]
}
Failed to proxy http://localhost:4000/api/admin/usuarios?page=1&limit=15&role=estudiante&sort=first_name 
AggregateError: 
    at ignore-listed frames {
  code: 'ECONNREFUSED',
  [errors]: [
    Error: connect ECONNREFUSED ::1:4000
        at <unknown> (Error: connect ECONNREFUSED ::1:4000) {
      errno: -4078,
      code: 'ECONNREFUSED',
      syscall: 'connect',
      address: '::1',
      port: 4000
    },
    Error: connect ECONNREFUSED 127.0.0.1:4000
        at <unknown> (Error: connect ECONNREFUSED 127.0.0.1:4000) {
      errno: -4078,
      code: 'ECONNREFUSED',
      syscall: 'connect',
      address: '127.0.0.1',
      port: 4000
    }
  ]
}
AggregateError: 
    at ignore-listed frames {
  code: 'ECONNREFUSED',
  [errors]: [
    Error: connect ECONNREFUSED ::1:4000
        at <unknown> (Error: connect ECONNREFUSED ::1:4000) {
      errno: -4078,
      code: 'ECONNREFUSED',
      syscall: 'connect',
      address: '::1',
      port: 4000
    },
    Error: connect ECONNREFUSED 127.0.0.1:4000
        at <unknown> (Error: connect ECONNREFUSED 127.0.0.1:4000) {
      errno: -4078,
      code: 'ECONNREFUSED',
      syscall: 'connect',
      address: '127.0.0.1',
      port: 4000
    }
  ]
}
 GET /panel/coordinador/cursos 200 in 2.1s (next.js: 2.1s, proxy.ts: 7ms, application-code: 55ms)
 GET /panel/coordinador/matriculas 200 in 1470ms (next.js: 1408ms, proxy.ts: 8ms, application-code: 54ms)
Failed to proxy http://localhost:4000/api/courses?status=published&limit=100 AggregateError: 
    at ignore-listed frames {
  code: 'ECONNREFUSED',
  [errors]: [
    Error: connect ECONNREFUSED ::1:4000
        at <unknown> (Error: connect ECONNREFUSED ::1:4000) {
      errno: -4078,
      code: 'ECONNREFUSED',
      syscall: 'connect',
      address: '::1',
      port: 4000
    },
    Error: connect ECONNREFUSED 127.0.0.1:4000
        at <unknown> (Error: connect ECONNREFUSED 127.0.0.1:4000) {
      errno: -4078,
      code: 'ECONNREFUSED',
      syscall: 'connect',
      address: '127.0.0.1',
      port: 4000
    }
  ]
}
AggregateError: 
    at ignore-listed frames {
  code: 'ECONNREFUSED',
  [errors]: [
    Error: connect ECONNREFUSED ::1:4000
        at <unknown> (Error: connect ECONNREFUSED ::1:4000) {
      errno: -4078,
      code: 'ECONNREFUSED',
      syscall: 'connect',
      address: '::1',
      port: 4000
    },
    Error: connect ECONNREFUSED 127.0.0.1:4000
        at <unknown> (Error: connect ECONNREFUSED 127.0.0.1:4000) {
      errno: -4078,
      code: 'ECONNREFUSED',
      syscall: 'connect',
      address: '127.0.0.1',
      port: 4000
    }
  ]
}
Failed to proxy http://localhost:4000/api/courses?status=published&limit=100 AggregateError: 
    at ignore-listed frames {
  code: 'ECONNREFUSED',
  [errors]: [
    Error: connect ECONNREFUSED ::1:4000
        at <unknown> (Error: connect ECONNREFUSED ::1:4000) {
      errno: -4078,
      code: 'ECONNREFUSED',
      syscall: 'connect',
      address: '::1',
      port: 4000
    },
    Error: connect ECONNREFUSED 127.0.0.1:4000
        at <unknown> (Error: connect ECONNREFUSED 127.0.0.1:4000) {
      errno: -4078,
      code: 'ECONNREFUSED',
      syscall: 'connect',
      address: '127.0.0.1',
      port: 4000
    }
  ]
}
AggregateError: 
    at ignore-listed frames {
  code: 'ECONNREFUSED',
  [errors]: [
    Error: connect ECONNREFUSED ::1:4000
        at <unknown> (Error: connect ECONNREFUSED ::1:4000) {
      errno: -4078,
      code: 'ECONNREFUSED',
      syscall: 'connect',
      address: '::1',
      port: 4000
    },
    Error: connect ECONNREFUSED 127.0.0.1:4000
        at <unknown> (Error: connect ECONNREFUSED 127.0.0.1:4000) {
      errno: -4078,
      code: 'ECONNREFUSED',
      syscall: 'connect',
      address: '127.0.0.1',
      port: 4000
    }
  ]
}
✓ Compiled in 141ms
 GET /panel/coordinador/matriculas 200 in 292ms (next.js: 125ms, proxy.ts: 95ms, application-code: 72ms)
✓ Compiled in 219ms
 GET /panel/coordinador/matriculas 200 in 205ms (next.js: 102ms, proxy.ts: 31ms, application-code: 72ms)
 GET /auth/login?redirect=%2Fpanel%2Festudiantes 200 in 82ms (next.js: 31ms, proxy.ts: 5ms, application-code: 45ms)
 GET /dashboard 200 in 283ms (next.js: 200ms, proxy.ts: 7ms, application-code: 76ms)
 GET /dashboard 200 in 44ms (next.js: 7ms, proxy.ts: 6ms, application-code: 31ms)
 GET /auth/login 200 in 585ms (next.js: 7ms, proxy.ts: 9ms, application-code: 568ms)
 GET / 200 in 114ms (next.js: 79ms, application-code: 35ms)
 GET / 200 in 229ms (next.js: 159ms, application-code: 70ms)
 GET / 200 in 151ms (next.js: 104ms, application-code: 47ms)
 GET / 200 in 153ms (next.js: 106ms, application-code: 48ms)
 GET / 200 in 193ms (next.js: 128ms, application-code: 65ms)
 GET / 200 in 206ms (next.js: 142ms, application-code: 65ms)
 GET / 200 in 513ms (next.js: 7ms, application-code: 506ms)
 GET / 200 in 228ms (next.js: 135ms, application-code: 93ms)
 GET /auth/login 200 in 211ms (next.js: 36ms, proxy.ts: 113ms, application-code: 62ms)
 GET /dashboard 200 in 92ms (next.js: 33ms, proxy.ts: 8ms, application-code: 51ms)
 GET /mis-cursos 200 in 272ms (next.js: 185ms, proxy.ts: 7ms, application-code: 80ms)
 GET /dashboard 200 in 64ms (next.js: 9ms, proxy.ts: 12ms, application-code: 43ms)
 GET /mis-cursos 200 in 58ms (next.js: 9ms, proxy.ts: 6ms, application-code: 43ms)
 GET /mis-certificados 200 in 295ms (next.js: 222ms, application-code: 74ms)
 GET /mis-cursos 200 in 62ms (next.js: 8ms, proxy.ts: 9ms, application-code: 44ms)
 GET / 200 in 509ms (next.js: 11ms, application-code: 498ms)
 GET /dashboard 200 in 56ms (next.js: 7ms, proxy.ts: 8ms, application-code: 40ms)
 GET /auth/login 200 in 231ms (next.js: 11ms, proxy.ts: 9ms, application-code: 211ms)
 GET /panel 200 in 100ms (next.js: 44ms, proxy.ts: 12ms, application-code: 44ms)
 GET /panel/soporte/matriculas 200 in 126ms (next.js: 75ms, proxy.ts: 6ms, application-code: 45ms)
 GET /sin-acceso 200 in 269ms (next.js: 141ms, application-code: 128ms)
 GET /auth/login 200 in 61ms (next.js: 8ms, proxy.ts: 8ms, application-code: 45ms)
 GET /dashboard 200 in 56ms (next.js: 10ms, proxy.ts: 9ms, application-code: 37ms)
 GET /mis-cursos 200 in 72ms (next.js: 11ms, proxy.ts: 11ms, application-code: 51ms)
 GET /dashboard 200 in 55ms (next.js: 9ms, proxy.ts: 6ms, application-code: 40ms)
 GET /mis-cursos 200 in 50ms (next.js: 11ms, proxy.ts: 5ms, application-code: 34ms)
 GET /dashboard 200 in 54ms (next.js: 10ms, proxy.ts: 6ms, application-code: 38ms)
 GET /mis-cursos 200 in 61ms (next.js: 12ms, proxy.ts: 9ms, application-code: 41ms)
 GET /notificaciones 200 in 186ms (next.js: 111ms, proxy.ts: 7ms, application-code: 68ms)
 GET /auth/login 200 in 110ms (next.js: 8ms, proxy.ts: 7ms, application-code: 95ms)
 GET /panel/estudiantes 200 in 95ms (next.js: 38ms, proxy.ts: 9ms, application-code: 48ms)
 GET /panel/estudiantes/404a757c-563c-45a7-9ee4-ed3cb0d939d5 200 in 314ms (next.js: 227ms, proxy.ts: 6ms, application-code: 82ms)
 GET /panel/coordinador/cursos 200 in 88ms (next.js: 35ms, proxy.ts: 7ms, application-code: 46ms)
 GET /panel/coordinador/matriculas 200 in 89ms (next.js: 34ms, proxy.ts: 7ms, application-code: 48ms)
 GET /panel/coordinador/cursos 200 in 58ms (next.js: 13ms, proxy.ts: 8ms, application-code: 38ms)
 GET /panel/cursos/68e8dc50-a480-4868-8d5d-dac8de1d9e36/matriculados 200 in 1280ms (next.js: 1223ms, proxy.ts: 6ms, application-code: 51ms)
 GET /panel/coordinador/cursos 200 in 48ms (next.js: 10ms, proxy.ts: 7ms, application-code: 32ms)
 GET /panel/coordinador/matriculas 200 in 64ms (next.js: 9ms, proxy.ts: 9ms, application-code: 46ms)
 GET /auth/login 200 in 119ms (next.js: 9ms, proxy.ts: 8ms, application-code: 101ms)
 GET /dashboard 200 in 56ms (next.js: 8ms, proxy.ts: 9ms, application-code: 38ms)
 GET /mis-cursos 200 in 49ms (next.js: 10ms, proxy.ts: 7ms, application-code: 32ms)
 GET /sin-acceso 200 in 45ms (next.js: 8ms, application-code: 37ms)
 GET /sin-acceso 200 in 79ms (next.js: 9ms, application-code: 70ms)
 GET /sin-acceso 200 in 78ms (next.js: 8ms, application-code: 70ms)
 GET /sin-acceso 200 in 50ms (next.js: 10ms, application-code: 40ms)
 GET /sin-acceso 200 in 52ms (next.js: 7ms, application-code: 45ms)
 GET /dashboard 200 in 57ms (next.js: 9ms, proxy.ts: 9ms, application-code: 39ms)
 GET /auth/login 200 in 100ms (next.js: 10ms, proxy.ts: 6ms, application-code: 84ms)
[browser] A tree hydrated but some attributes of the server rendered HTML didn't match the client properties. This 
won't be patched up. This can happen if a SSR-ed Client Component used:

- A server/client branch `if (typeof window !== 'undefined')`.
- Variable input such as `Date.now()` or `Math.random()` which changes each time it's called.
- Date formatting in a user's locale which doesn't match the server.
- External changing data without sending a snapshot of it along with the HTML.
- Invalid HTML tag nesting.

It can also happen if the client has a browser extension installed which messes with the HTML before React loaded.

https://react.dev/link/hydration-mismatch

  ...
    <HotReload globalError={[...]} webSocket={WebSocket} staticIndicatorState={{pathname:null, ...}}>
      <AppDevOverlayErrorBoundary globalError={[...]}>
        <ReplaySsrOnlyErrors>
        <DevRootHTTPAccessFallbackBoundary>
          <HTTPAccessFallbackBoundary notFound={<NotAllowedRootHTTPFallbackError>}>
            <HTTPAccessFallbackErrorBoundary pathname="/auth/login" notFound={<NotAllowedRootHTTPFallbackError>} ...>
              <RedirectBoundary>
                <RedirectErrorBoundary router={{...}}>
                  <Head>
                  <__next_root_layout_boundary__>
                    <SegmentViewNode type="layout" pagePath="layout.tsx">
                      <SegmentTrieNode>
                      <link>
                      <script>
                      <script>
                      <script>
                      <script>
                      <script>
                      <script>
                      <RootLayout>
                        <html lang="es" className="raleway_6e...">
                          <body
                            className="min-h-full flex flex-col"
-                           cz-shortcut-listen="true"
                          >
                  ...
 
 GET / 200 in 39ms (next.js: 7ms, application-code: 32ms)
 GET /cursos?softwares=R 200 in 257ms (next.js: 189ms, application-code: 67ms)
 GET / 200 in 43ms (next.js: 9ms, application-code: 34ms)
 GET /auth/login?redirect=%2Fpanel 200 in 55ms (next.js: 11ms, proxy.ts: 6ms, application-code: 38ms)
 GET /auth/login?redirect=%2Fpanel 200 in 79ms (next.js: 10ms, proxy.ts: 19ms, application-code: 51ms)
 GET /dashboard 200 in 74ms (next.js: 10ms, proxy.ts: 9ms, application-code: 56ms)
 GET /mis-cursos 200 in 48ms (next.js: 9ms, proxy.ts: 6ms, application-code: 34ms)
 GET /curso/b5f7f436-e75e-4c82-b129-a7c1bccb474b 200 in 1402ms (next.js: 1335ms, proxy.ts: 8ms, application-code: 58ms)
